,movieId,title,genres,rating_avg,year,total_votes
6491,53138,"Librarian: Return to King Solomon's Mines, The ",Action|Adventure|Fantasy,3.5,2006,2.0
4813,7171,Aileen: Life and Death of a Serial Killer ,Documentary,3.5,2003,2.0
1260,1675,Incognito ,Crime|Thriller,3.5,1997,1.0
6504,53460,Surf's Up ,Animation|Children|Comedy,3.5,2007,7.0
6515,53921,"Mighty Heart, A ",Drama|Thriller,3.5,2007,1.0
4787,7127,Run ,Action|Drama|Thriller,3.5,1991,1.0
6533,54281,Charlie Bartlett ,Comedy|Drama,3.5,2007,5.0
4772,7103,Madhouse ,Comedy,3.5,1990,1.0
4766,7092,Anna Karenina ,Drama|Romance,3.5,1935,2.0
4892,7326,"Reckoning, The ",Crime|Drama,3.5,2004,1.0
6549,54787,Death Sentence ,Drama|Thriller,3.5,2007,1.0
6550,54796,2 Days in Paris ,Comedy|Drama|Romance,3.5,2007,1.0
4760,7086,Pygmalion ,Comedy|Drama,3.5,1938,1.0
6563,55067,Requiem ,Drama|Thriller,3.5,2006,1.0
4754,7079,"Hunchback of Notre Dame, The ",Drama,3.5,1939,2.0
4751,7075,"Court Jester, The ",Adventure|Comedy|Musical,3.5,1956,1.0
4750,7074,"Navigator, The ",Comedy,3.5,1924,1.0
1244,1654,FairyTale: A True Story ,Children|Drama|Fantasy,3.5,1997,1.0
4816,7176,Crimson Gold (Talaye sorgh) ,Drama,3.5,2003,1.0
4817,7177,Osama ,Drama,3.5,2003,1.0
4820,7181,Ship of Fools ,Drama,3.5,1965,1.0
4822,7190,Jane Eyre ,Drama,3.5,1970,1.0
6435,51694,Starter for 10 ,Drama|Romance,3.5,2006,1.0
6442,51925,Premonition ,Drama|Fantasy|Mystery|Thriller,3.5,2007,3.0
1269,1684,Mrs. Dalloway ,Drama|Romance,3.5,1997,4.0
4872,7302,"Thief of Bagdad, The ",Action|Adventure|Fantasy,3.5,1924,1.0
6456,52299,American Hardcore ,Documentary,3.5,2006,1.0
4857,7260,Latter Days ,Comedy|Drama|Romance,3.5,2003,1.0
6459,52375,"Hoax, The ",Crime|Drama,3.5,2007,2.0
4849,7248,"Suriyothai (a.k.a. Legend of Suriyothai, The) ",Action|Adventure|Drama|War,3.5,2001,1.0
4846,7243,Intolerance: Love's Struggle Throughout the Ages ,Drama,3.5,1916,1.0
1751,2349,Mona Lisa ,Comedy|Thriller,3.5,1986,7.0
6475,52831,Maniac Cop ,Action|Crime|Horror|Thriller,3.5,1988,1.0
1752,2350,Heart Condition ,Comedy,3.5,1990,2.0
1263,1678,"Joy Luck Club, The ",Drama|Romance,3.5,1993,10.0
4833,7215,To Have and Have Not ,Adventure|Drama|Romance|Thriller|War,3.5,1944,4.0
4831,7211,People Will Talk ,Comedy|Romance,3.5,1951,1.0
4830,7209,"M. Hulot’s Holiday (Mr. Hulot's Holiday) (Vacances de Monsieur Hulot, Les) ",Comedy,3.5,1953,3.0
6482,52975,Hairspray ,Comedy|Drama|Musical,3.5,2007,15.0
4214,6111,Paradise ,Adventure|Romance,3.5,1982,1.0
5588,26861,Freaked ,Comedy|Sci-Fi,3.5,1993,1.0
3616,4965,"Business of Strangers, The ",Action|Drama|Thriller,3.5,2001,2.0
8870,133832,The Green Inferno ,Horror|Thriller,3.5,2014,1.0
2131,2836,Outside Providence ,Comedy,3.5,1999,4.0
750,984,"Pompatus of Love, The ",Comedy|Drama,3.5,1996,2.0
3678,5066,"Walk to Remember, A ",Drama|Romance,3.5,2002,14.0
8488,113313,"Den, The ",Horror|Thriller,3.5,2013,1.0
7904,95163,Dragon Ball: Mystical Adventure (Doragon bôru: Makafushigi dai bôken) ,Action|Adventure|Animation|Children,3.5,1988,1.0
8497,113532,"Inbetweeners 2, The ",Comedy,3.5,2014,2.0
7901,95145,Dragon Ball: The Curse Of The Blood Rubies (Doragon bôru: Shenron no densetsu) ,Action|Adventure|Animation|Children,3.5,1986,1.0
9454,167790,The Good Boy ,Children|Comedy|Drama,3.5,2016,1.0
3690,5083,Rare Birds ,Comedy|Drama,3.5,2001,2.0
9285,158035,Gintama: The Final Chapter - Be Forever Yorozuya ,Action|Animation|Comedy,3.5,2013,1.0
7892,94931,Take This Waltz ,Drama|Romance,3.5,2011,1.0
9451,167732,A Street Cat Named Bob ,Comedy|Drama,3.5,2016,1.0
7890,94896,Bernie ,Comedy|Crime|Drama,3.5,2011,2.0
8501,113705,"Two Days, One Night (Deux jours, une nuit) ",Drama,3.5,2014,1.0
7889,94867,"Pact, The ",Horror|Mystery|Thriller,3.5,2012,1.0
2663,3565,Where the Heart Is ,Comedy|Drama,3.5,2000,7.0
2884,3858,Cecil B. DeMented ,Comedy,3.5,2000,5.0
7885,94799,Sound of My Voice ,Drama|Mystery|Sci-Fi,3.5,2011,1.0
7876,94405,Safe ,Action|Crime|Thriller,3.5,2012,2.0
7869,94130,Bully ,Documentary,3.5,2011,2.0
3710,5116,Designing Woman ,Comedy,3.5,1957,1.0
9594,175585,Shot Caller ,Action|Crime|Drama|Thriller,3.5,2017,1.0
2050,2729,Lolita ,Drama|Romance,3.5,1962,7.0
3713,5127,Dragonfly ,Drama|Fantasy|Mystery|Romance|Thriller,3.5,2002,3.0
764,1006,"Chamber, The ",Drama,3.5,1996,5.0
9597,175705,Themroc ,Comedy|Horror,3.5,1973,1.0
7856,93819,Absentia ,Horror,3.5,2011,1.0
9601,176051,LEGO DC Super Hero Girls: Brain Drain ,Animation,3.5,2017,1.0
2317,3071,Stand and Deliver ,Comedy|Drama,3.5,1988,9.0
3674,5062,Seconds ,Mystery|Sci-Fi|Thriller,3.5,1966,2.0
7914,95218,First Position ,Documentary,3.5,2011,1.0
7825,92954,Prayers for Bobby ,Drama,3.5,2009,1.0
8482,113207,Get on Up ,Drama|Musical,3.5,2014,1.0
718,937,Love in the Afternoon ,Comedy|Romance,3.5,1957,2.0
8443,111817,Jimi: All Is by My Side ,Drama,3.5,2013,1.0
9579,174815,The House ,Comedy,3.5,2017,1.0
7961,96281,ParaNorman ,Adventure|Animation|Comedy,3.5,2012,2.0
9038,141544,Turbo Kid ,Action|Adventure|Sci-Fi,3.5,2015,3.0
9581,175197,The Dark Tower ,Fantasy|Horror|Sci-Fi|Western,3.5,2017,1.0
8444,111844,Bad Asses (Bad Ass 2) ,Action|Drama,3.5,2014,1.0
8448,112070,Maps to the Stars ,Drama,3.5,2014,1.0
3639,4994,"Majestic, The ",Comedy|Drama|Romance,3.5,2001,10.0
7950,95949,"Immature, The (Immaturi) ",Comedy,3.5,2011,1.0
3641,4998,"Defiant Ones, The ",Adventure|Crime|Drama|Thriller,3.5,1958,1.0
3642,5004,"Party, The ",Comedy,3.5,1968,7.0
7947,95873,Ruby Sparks ,Comedy|Fantasy|Romance,3.5,2012,4.0
9039,141646,The Unauthorized Saved by the Bell Story ,Comedy|Drama,3.5,2014,1.0
9041,141688,Legend ,Crime|Thriller,3.5,2015,2.0
9044,141799,Cooties ,Comedy|Horror,3.5,2015,1.0
2066,2745,"Mission, The ",Drama,3.5,1986,9.0
737,959,Of Human Bondage ,Drama,3.5,1934,1.0
8883,134214,Youth ,Drama,3.5,2015,4.0
8874,134019,The Monkey King ,Animation,3.5,1964,1.0
2895,3872,"Suddenly, Last Summer ",Drama,3.5,1959,1.0
8461,112454,Honey (Miele) ,Drama,3.5,2013,1.0
7926,95508,Cleanskin ,Crime|Drama|Thriller,3.5,2012,1.0
3293,4453,Michael Jordan to the Max ,Documentary|IMAX,3.5,2000,1.0
3291,4451,Jump Tomorrow ,Comedy|Drama|Romance,3.5,2001,1.0
8477,112897,The Expendables 3 ,Action|Adventure,3.5,2014,3.0
743,970,Beat the Devil ,Adventure|Comedy|Crime|Drama|Romance,3.5,1953,1.0
3670,5054,Brainstorm ,Sci-Fi|Thriller,3.5,1983,1.0
8480,113159,Life After Beth ,Comedy|Horror|Romance,3.5,2014,1.0
7831,93134,"Women on the 6th Floor, The (Les Femmes du 6ème Étage) ",Comedy,3.5,2010,1.0
7823,92760,"Atomic Brain, The ",Horror|Sci-Fi,3.5,1963,1.0
3310,4478,Biloxi Blues ,Comedy|Drama,3.5,1988,2.0
3789,5298,Human Nature ,Comedy|Romance,3.5,2001,5.0
3242,4383,"Crimson Rivers, The (Rivières pourpres, Les) ",Crime|Drama|Mystery|Thriller,3.5,2000,5.0
7727,90528,This Must Be the Place ,Crime|Drama|Thriller,3.5,2011,1.0
7726,90524,Abduction ,Action|Drama|Mystery|Thriller,3.5,2011,1.0
7723,90469,Paranormal Activity 3 ,Horror,3.5,2011,2.0
8844,132454,Girltrash: All Night Long ,Comedy|Crime|Drama,3.5,2014,1.0
8841,132362,Patlabor 2: The Movie ,Action|Animation|Sci-Fi,3.5,1993,1.0
7716,90376,We Need to Talk About Kevin ,Drama|Thriller,3.5,2011,4.0
7714,90357,Tyrannosaur ,Drama,3.5,2011,1.0
8544,115502,"Rewrite, The ",Comedy|Romance,3.5,2014,1.0
3801,5319,Nine Queens (Nueve reinas) ,Crime|Thriller,3.5,2000,6.0
8548,115667,"Love, Rosie ",Comedy|Romance,3.5,2014,1.0
7712,90345,"Thing, The ",Horror|Mystery|Sci-Fi|Thriller,3.5,2011,4.0
154,183,Mute Witness ,Comedy|Horror|Thriller,3.5,1994,2.0
155,184,Nadja ,Drama,3.5,1994,2.0
7708,90243,Three Outlaw Samurai (Sanbiki no samurai) ,Action|Drama,3.5,1964,1.0
2501,3342,Birdy ,Drama|War,3.5,1984,5.0
2025,2697,My Son the Fanatic ,Comedy|Drama|Romance,3.5,1997,1.0
3211,4337,"Sand Pebbles, The ",Drama|Romance|War,3.5,1966,2.0
8566,116718,Volga - Volga ,Comedy|Musical,3.5,1938,1.0
7703,89898,Generation P ,Comedy|Drama|Sci-Fi,3.5,2011,1.0
7701,89862,Bellflower ,Action|Drama|Romance,3.5,2011,1.0
3822,5357,Iron Will ,Adventure,3.5,1994,2.0
7691,89586,Phineas and Ferb the Movie: Across the 2nd Dimension ,Adventure|Animation|Children,3.5,2011,1.0
3826,5364,Unfaithful ,Drama|Thriller,3.5,2002,7.0
3828,5372,Calamity Jane ,Musical|Western,3.5,1953,1.0
8568,116738,DeadHeads ,Adventure|Comedy|Horror,3.5,2011,1.0
3199,4313,"Man Who Cried, The ",Drama,3.5,2000,2.0
7681,89281,Birdemic: Shock and Terror ,Romance|Thriller,3.5,2010,1.0
7680,89208,Walled In ,Horror|Thriller,3.5,2009,1.0
9628,178615,Front Cover ,Comedy|Drama|Romance,3.5,2016,1.0
9626,178323,Gaga: Five Foot Two ,Documentary,3.5,2017,1.0
775,1017,Swiss Family Robinson ,Adventure|Children,3.5,1960,10.0
8535,115111,Ward 13 ,Action|Animation|Comedy|Horror,3.5,2003,1.0
3732,5177,"Magnificent Ambersons, The ",Drama|Romance,3.5,1942,2.0
7816,92637,Pitfall (Otoshiana) ,Crime|Drama|Fantasy,3.5,1962,1.0
9607,176415,Alles Inklusive ,Comedy|Drama,3.5,2014,1.0
8508,114044,Honeymoon ,Horror,3.5,2014,1.0
2672,3576,"Hidden, The ",Action|Horror|Sci-Fi,3.5,1987,4.0
3738,5198,"Long Good Friday, The ",Drama|Thriller,3.5,1980,1.0
7797,92094,Einstein and Eddington ,Drama,3.5,2008,1.0
2526,3386,JFK ,Drama|Mystery|Thriller,3.5,1991,31.0
9431,166492,Office Christmas Party ,Comedy,3.5,2016,3.0
7785,91869,Being Elmo: A Puppeteer's Journey ,Documentary,3.5,2011,1.0
8856,133217,B/W ,Comedy|Crime|Sci-Fi,3.5,2015,1.0
3261,4408,September ,Drama,3.5,1987,1.0
8848,132584,The Even Stevens Movie ,Children|Comedy,3.5,2003,1.0
3753,5231,Road to Morocco ,Comedy,3.5,1942,1.0
2675,3580,Up at the Villa ,Drama,3.5,2000,2.0
3755,5238,Return of the Secaucus 7 ,Drama,3.5,1980,2.0
8514,114184,Camp X-Ray ,Drama,3.5,2014,1.0
7765,91485,"Expendables 2, The ",Action|Adventure,3.5,2012,10.0
2676,3581,Human Traffic ,Comedy,3.5,1999,2.0
7753,91261,Hipsters (Stilyagi) ,Drama|Musical|Romance,3.5,2008,1.0
8524,114670,Tusk ,Comedy|Drama|Horror,3.5,2014,1.0
7737,90746,"Adventures of Tintin, The ",Action|Animation|Mystery|IMAX,3.5,2011,12.0
7734,90717,Tower Heist ,Action|Comedy|Crime,3.5,2011,4.0
305,347,Bitter Moon ,Drama|Film-Noir|Romance,3.5,1992,6.0
304,346,Backbeat ,Drama|Musical,3.5,1993,6.0
9625,178129,Adventures in Plymptoons! ,Documentary,3.5,2011,1.0
7732,90630,Miss Representation ,Documentary,3.5,2011,1.0
8529,114795,Dracula Untold ,Action|Drama|Fantasy,3.5,2014,4.0
3248,4390,Rape Me (Baise-moi) ,Crime|Drama|Thriller,3.5,2000,2.0
3626,4977,Kandahar (Safar e Ghandehar) ,Drama,3.5,2001,2.0
544,645,Nelly & Monsieur Arnaud ,Drama,3.5,1995,2.0
3840,5389,Spirit: Stallion of the Cimarron ,Adventure|Animation|Children|Western,3.5,2002,2.0
8170,102747,"Rink, The ",Comedy,3.5,1916,1.0
3393,4616,Lean on Me ,Drama,3.5,1989,6.0
8291,106144,"Selfish Giant, The ",Drama,3.5,2013,1.0
640,823,"Collector, The (La collectionneuse) ",Drama,3.5,1967,1.0
3474,4740,Maybe Baby ,Comedy|Romance,3.5,2000,1.0
8942,136471,Kevin Hart: Laugh at My Pain ,Comedy|Documentary,3.5,2011,1.0
3379,4595,Fat Man and Little Boy ,Drama,3.5,1989,1.0
115,140,Up Close and Personal ,Drama|Romance,3.5,1996,16.0
2351,3109,"River, The ",Drama,3.5,1984,4.0
2932,3932,"Invisible Man, The ",Horror|Sci-Fi,3.5,1933,2.0
8129,101525,"Place Beyond the Pines, The ",Crime|Drama,3.5,2012,5.0
9517,171701,The Death of Louis XIV ,Drama,3.5,2016,1.0
3491,4772,Dinner Rush ,Drama,3.5,2000,1.0
8113,100843,Oh Boy (A Coffee in Berlin) ,Comedy|Drama,3.5,2012,1.0
8111,100737,Snitch ,Action|Drama|Thriller,3.5,2013,1.0
9525,171891,Generation Iron 2,(no genres listed),3.5,,1.0
8110,100714,Before Midnight ,Drama|Romance,3.5,2013,3.0
9469,168366,Beauty and the Beast ,Fantasy|Romance,3.5,2017,2.0
2638,3529,"Postman Always Rings Twice, The ",Crime|Thriller,3.5,1981,5.0
3499,4783,"Endurance: Shackleton's Legendary Antarctic Expedition, The ",Documentary,3.5,2000,1.0
8101,100397,"ABCs of Death, The ",Horror,3.5,2012,1.0
8097,100306,Angst  ,Drama|Horror,3.5,1983,1.0
8089,100106,"Pervert's Guide to Ideology, The ",Documentary,3.5,2012,1.0
8088,100083,Movie 43 ,Comedy,3.5,2013,3.0
3510,4798,Indiscreet ,Comedy|Romance,3.5,1958,1.0
9311,159441,The Do-Over ,Comedy,3.5,2016,2.0
2957,3965,"Strange Love of Martha Ivers, The ",Drama|Film-Noir,3.5,1946,1.0
8087,100068,Comme un chef ,Comedy,3.5,2012,1.0
2576,3445,Eyes of Laura Mars ,Mystery|Thriller,3.5,1978,4.0
199,233,Exotica ,Drama,3.5,1994,12.0
9486,169992,Free Fire ,Action|Crime|Drama,3.5,2017,1.0
8176,102823,As I Was Moving Ahead Occasionally I Saw Brief Glimpses of Beauty ,Documentary,3.5,2000,1.0
3516,4804,Pocketful of Miracles ,Comedy|Drama,3.5,1961,1.0
3394,4617,Let It Ride ,Comedy,3.5,1989,2.0
8227,103984,"Great Beauty, The (Grande Bellezza, La) ",Comedy|Drama,3.5,2013,3.0
3421,4658,Santa Sangre ,Drama|Horror|Mystery|Thriller,3.5,1989,1.0
3428,4671,Sweetie ,Drama,3.5,1989,1.0
8967,137337,Amy ,Documentary,3.5,2015,4.0
625,795,Somebody to Love ,Drama,3.5,1994,2.0
8960,136840,Da geht noch was! ,Comedy|Drama|Romance,3.5,2013,1.0
2617,3502,My Life ,Drama,3.5,1993,3.0
8210,103543,"Lifeguard, The ",Comedy|Drama,3.5,2013,2.0
3412,4641,Ghost World ,Comedy|Drama,3.5,2001,34.0
3439,4687,Billy Liar ,Comedy,3.5,1963,1.0
616,781,Stealing Beauty ,Drama,3.5,1996,7.0
9507,170939,Captain Underpants: The First Epic Movie ,Action|Animation|Children|Comedy,3.5,2017,1.0
3441,4689,"Cat o' Nine Tails, The (Gatto a nove code, Il) ",Mystery|Thriller,3.5,1971,1.0
8259,104925,"Family, The ",Action|Comedy|Crime,3.5,2013,3.0
9508,170945,It Comes at Night ,Horror|Mystery|Thriller,3.5,2017,1.0
8267,105246,Mood Indigo (L'écume des jours) ,Drama|Fantasy,3.5,2013,1.0
8269,105254,Crystal Fairy & the Magical Cactus and 2012 ,Adventure|Comedy,3.5,2013,2.0
356,412,"Age of Innocence, The ",Drama,3.5,1993,15.0
3401,4626,Miracle Mile ,Drama|Romance|Sci-Fi,3.5,1989,2.0
611,773,Touki Bouki ,Drama,3.5,1973,1.0
8192,103219,Maniac ,Horror|Thriller,3.5,2012,1.0
3453,4710,"Shootist, The ",Drama|Western,3.5,1976,1.0
8979,138396,There Will Come a Day ,Comedy|Drama,3.5,2013,1.0
610,766,I Shot Andy Warhol ,Drama,3.5,1996,4.0
8184,103048,"Kings of Summer, The ",Comedy,3.5,2013,2.0
608,764,Heavy ,Drama|Romance,3.5,1995,2.0
8998,139747,Before We Go ,Romance,3.5,2014,1.0
635,808,Alaska ,Adventure|Children,3.5,1996,2.0
604,759,Maya Lin: A Strong Clear Vision ,Documentary,3.5,1994,2.0
2958,3966,Detour ,Crime|Film-Noir,3.5,1945,2.0
590,728,Cold Comfort Farm ,Comedy,3.5,1995,10.0
8436,111732,"Dance of Reality, The (Danza de la realidad, La) ",Drama|Fantasy,3.5,2013,1.0
7996,96975,LOL ,Comedy|Drama|Romance,3.5,2012,1.0
7994,96945,Love Lasts Three Years (L'amour dure trois ans) ,Comedy|Drama|Romance,3.5,2011,1.0
3582,4911,Jabberwocky ,Adventure|Comedy|Fantasy,3.5,1977,2.0
9025,140725,Cop Car ,Crime|Thriller,3.5,2015,2.0
699,917,"Little Princess, The ",Children|Drama,3.5,1939,2.0
9296,158842,My Scientology Movie ,Documentary,3.5,2016,1.0
9555,173253,Vir Das: Abroad Understanding ,Comedy,3.5,2017,1.0
3588,4919,Subway ,Crime|Drama|Romance|Thriller,3.5,1985,2.0
8399,110286,13 Sins ,Horror|Thriller,3.5,2014,1.0
9026,140737,The Lost Room ,Action|Fantasy|Mystery,3.5,2006,1.0
9292,158721,Gen-X Cops ,Action|Comedy|Thriller,3.5,1999,1.0
85,96,In the Bleak Midwinter ,Comedy|Drama,3.5,1995,1.0
2081,2765,"Acid House, The ",Comedy|Drama,3.5,1998,1.0
2358,3120,"Distinguished Gentleman, The ",Comedy,3.5,1992,2.0
3603,4947,"Gauntlet, The ",Action,3.5,1977,2.0
3330,4508,Gorillas in the Mist ,Drama,3.5,1988,8.0
2972,3984,Diamonds Are Forever ,Action|Adventure|Thriller,3.5,1971,21.0
9031,140956,Ready Player One,Action|Sci-Fi|Thriller,3.5,,4.0
9572,174141,Belladonna of Sadness ,Animation|Drama|Fantasy,3.5,1973,1.0
3609,4957,Sudden Impact ,Crime|Thriller,3.5,1983,2.0
9576,174681,"Oh, Hello: On Broadway ",Comedy,3.5,2017,1.0
3321,4496,D.O.A. ,Film-Noir|Mystery|Thriller,3.5,1988,1.0
8430,111551,Afflicted ,Horror|Sci-Fi|Thriller,3.5,2013,1.0
3615,4964,Baran ,Adventure|Drama|Romance,3.5,2001,1.0
8790,129659,"McFarland, USA ",Drama,3.5,2015,1.0
710,929,Foreign Correspondent ,Drama|Film-Noir|Mystery|Thriller,3.5,1940,1.0
2076,2759,Dick ,Comedy,3.5,1999,8.0
2075,2757,Frances ,Drama,3.5,1982,1.0
326,368,Maverick ,Adventure|Comedy|Western,3.5,1994,74.0
8901,134859,The Wolfpack ,Documentary,3.5,2015,1.0
8914,135534,Krampus ,Comedy|Fantasy|Horror,3.5,2015,1.0
3340,4523,Milagro Beanfield War ,Comedy|Drama|Fantasy,3.5,1988,2.0
8078,99750,"Iceman, The ",Crime|Drama|Thriller,3.5,2012,1.0
8384,109723,"Bag Man, The ",Crime|Drama|Thriller,3.5,2014,1.0
665,875,Nothing to Lose ,Action|Crime|Drama,3.5,1994,1.0
8068,99149,"Misérables, Les ",Drama|Musical|Romance|IMAX,3.5,2012,7.0
8920,135803,Five Element Ninjas ,Action,3.5,1982,1.0
8336,107846,MacGyver: Trail to Doomsday ,Action|Adventure,3.5,1994,1.0
8066,99130,Ice Cream Man ,Comedy|Horror,3.5,1995,1.0
8065,99122,I Bought a Vampire Motorcycle ,Comedy|Horror,3.5,1990,1.0
8344,108090,Dragon Ball: The Path to Power (Doragon bôru: Saikyô e no michi) ,Action|Adventure|Animation|Children,3.5,1996,1.0
8058,99007,Warm Bodies ,Comedy|Horror|Romance,3.5,2013,14.0
8348,108192,Hotel Chevalier (Part 1 of 'The Darjeeling Limited') ,Drama,3.5,2007,1.0
8050,98633,My Lucky Stars (Fuk sing go jiu) ,Action|Comedy,3.5,1985,1.0
8354,108729,Enemy ,Mystery|Thriller,3.5,2013,7.0
3533,4828,"Party, The (Boum, La) ",Comedy|Romance,3.5,1980,1.0
9547,172881,Final Flight of the Osiris ,Action|Animation|Sci-Fi,3.5,2003,1.0
8046,98585,Hitchcock ,Drama,3.5,2012,5.0
9018,140523,"Visit, The ",Comedy|Horror,3.5,2015,1.0
3537,4835,Coal Miner's Daughter ,Drama,3.5,1980,3.0
3542,4846,Iron Monkey (Siu nin Wong Fei-hung ji: Tit Ma Lau) ,Action|Comedy,3.5,1993,5.0
8037,98230,10 Years ,Comedy|Drama|Romance,3.5,2011,1.0
3354,4552,"Tetsuo, the Ironman (Tetsuo) ",Action|Horror|Sci-Fi|Thriller,3.5,1988,3.0
8919,135787,Bruce Lee: A Warrior's Journey ,Documentary,3.5,2000,1.0
8029,98061,Himizu ,Children|Crime|Drama,3.5,2011,1.0
8024,97923,Flight ,Drama,3.5,2012,9.0
3557,4871,Focus ,Drama,3.5,2001,1.0
3350,4541,"Serpent and the Rainbow, The ",Horror,3.5,1988,2.0
3561,4877,Better Than Sex ,Comedy|Romance,3.5,2000,1.0
689,907,"Gay Divorcee, The ",Comedy|Musical|Romance,3.5,1934,2.0
8373,109383,"Oversimplification of Her Beauty, An ",Animation|Comedy|Drama|Romance,3.5,2012,1.0
8004,97285,Take Aim at the Police Van (Sono gosôsha wo nerae: 'Jûsangô taihisen' yori) ,Action|Crime|Mystery,3.5,1960,1.0
7998,97168,Marley ,Documentary,3.5,2012,2.0
293,335,Underneath ,Mystery|Thriller,3.5,1995,2.0
9630,179053,2048: Nowhere to Run ,Sci-Fi|Thriller,3.5,2017,1.0
9501,170827,The Mummy ,Action|Adventure|Fantasy|Horror|Thriller,3.5,2017,1.0
7517,84187,Evangelion: 2.0 You Can (Not) Advance (Evangerion shin gekijôban: Ha) ,Action|Animation|Drama|Sci-Fi,3.5,2009,3.0
9686,184015,When We First Met ,Comedy,3.5,2018,2.0
8652,120761,By the Law ,Drama,3.5,1926,1.0
3971,5602,"Ladykillers, The ",Comedy|Crime,3.5,1955,1.0
9219,152065,Embrace of the Serpent ,Adventure|Drama,3.5,2016,1.0
7334,77881,Lovers & Leavers (Kuutamolla) ,Drama|Romance,3.5,2002,1.0
3973,5604,"Man in the White Suit, The ",Comedy|Sci-Fi,3.5,1951,1.0
7337,78034,Cemetery Junction ,Comedy|Drama|Romance,3.5,2010,1.0
7506,83480,Season of the Witch ,Adventure|Drama|Fantasy,3.5,2011,1.0
7505,83374,"Warrior's Way, The ",Action|Fantasy|Western,3.5,2010,1.0
7499,83132,"Secret World of Arrietty, The (Kari-gurashi no Arietti) ",Animation|Children|Fantasy,3.5,2010,4.0
894,1191,Madonna: Truth or Dare ,Documentary|Musical,3.5,1991,6.0
8739,127164,"What Happened, Miss Simone? ",Documentary,3.5,2015,1.0
3144,4231,Someone Like You ,Comedy|Romance,3.5,2001,5.0
7494,82848,One Week ,Comedy,3.5,1920,1.0
3982,5615,Invincible ,Drama,3.5,2001,1.0
9175,149011,He Never Died ,Comedy|Drama|Horror,3.5,2015,1.0
7340,78088,Buried ,Mystery|Thriller,3.5,2010,4.0
7493,82767,Rabbit Hole ,Drama,3.5,2010,1.0
7343,78116,Please Give ,Comedy|Drama,3.5,2010,1.0
7492,82765,Little Big Soldier (Da bing xiao jiang) ,Action|Adventure|Comedy|Drama|War,3.5,2010,1.0
3988,5625,Moonlight Mile ,Drama|Romance,3.5,2002,3.0
3989,5628,Wasabi ,Action|Comedy|Crime|Drama|Thriller,3.5,2001,5.0
8664,121169,The Duke of Burgundy ,Drama,3.5,2014,1.0
9683,183897,Isle of Dogs ,Animation|Comedy,3.5,2018,5.0
3964,5588,"Hills Have Eyes, The ",Horror,3.5,1977,2.0
4146,5963,"Children's Hour, The ",Drama,3.5,1961,2.0
3962,5584,Ernest Goes to Jail ,Comedy,3.5,1990,1.0
7550,85261,Mars Needs Moms ,Action|Adventure|Animation|Children|Comedy|Sci-Fi|IMAX,3.5,2011,1.0
3073,4126,Less Than Zero ,Drama,3.5,1987,4.0
7318,77266,Disgrace ,Drama,3.5,2008,1.0
3944,5550,Love Me Tender ,Musical|Western,3.5,1956,1.0
7320,77414,"Last Song, The ",Drama|Romance,3.5,2010,1.0
2832,3789,"Pawnbroker, The ",Drama,3.5,1964,1.0
8639,119167,Paradox ,Sci-Fi|Thriller,3.5,2010,1.0
9732,193565,Gintama: The Movie ,Action|Animation|Comedy|Sci-Fi,3.5,2010,1.0
9724,190183,The Darkest Minds ,Sci-Fi|Thriller,3.5,2018,1.0
871,1156,"Children Are Watching Us, The (Bambini ci guardano, I) ",Drama,3.5,1944,1.0
9678,183295,Insidious: The Last Key ,Horror|Mystery|Thriller,3.5,2018,1.0
9247,155509,Mr. Right ,Action|Comedy|Romance,3.5,2016,3.0
8642,119714,Corner Gas: The Movie ,Comedy,3.5,2014,1.0
875,1167,Dear God ,Comedy,3.5,1996,2.0
9165,148667,John Mulaney: The Comeback Kid ,Comedy,3.5,2015,1.0
221,257,Just Cause ,Mystery|Thriller,3.5,1995,14.0
3149,4236,Keep the River on Your Right: A Modern Cannibal Tale ,Documentary,3.5,2000,1.0
9395,164280,Endless Poetry ,Drama|Fantasy,3.5,2016,1.0
9682,183635,Maze Runner: The Death Cure ,Action|Mystery|Sci-Fi|Thriller,3.5,2018,1.0
7328,77795,Cargo ,Sci-Fi,3.5,2009,1.0
3959,5580,Aspen Extreme ,Action,3.5,1993,1.0
8740,127172,A Story of Children and Film ,Documentary,3.5,2013,1.0
9390,163981,31 ,Horror,3.5,2016,1.0
7345,78160,Ricky Gervais Live: Animals ,Comedy,3.5,2003,1.0
9389,163937,Blair Witch ,Horror|Thriller,3.5,2016,1.0
7350,78266,Splice ,Horror|Sci-Fi|Thriller,3.5,2009,3.0
9358,161594,Kingsglaive: Final Fantasy XV ,Action|Adventure|Animation|Drama|Fantasy|Sci-Fi,3.5,2016,1.0
7392,79677,"Two Escobars, The ",Crime|Documentary,3.5,2010,1.0
9714,188675,Dogman ,Crime|Drama,3.5,2018,1.0
179,211,"Browning Version, The ",Drama,3.5,1994,2.0
4090,5847,Ragtime ,Drama,3.5,1981,1.0
7434,80864,You Will Meet a Tall Dark Stranger ,Comedy|Romance,3.5,2010,1.0
7431,80858,You Again ,Comedy,3.5,2010,1.0
7396,79798,I Killed My Mother (J'ai tué ma mère) ,Drama,3.5,2009,2.0
4051,5767,Teddy Bear (Mis) ,Comedy|Crime,3.5,1981,1.0
7401,79946,"Joneses, The ",Comedy|Drama,3.5,2009,1.0
